0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.08000909911147511,-0.02,-0.05464478040088594
-0.41351045184053414,-0.3633346929816186,-0.3796936596025742
-1.1092547947169076,-1.1001810002408585,-1.110075314739765
-1.7021034609873873,-1.7322638579043586,-1.7331463801193288
-1.9794367121274121,-1.9829130735902196,-1.970906694595889
-1.9836277356518113,-2.0511344377072747,-2.0526182678728575
-1.3163626881443729,-1.3337415800940706,-1.3313426491047586
-0.44187941851096724,-0.4671240028863458,-0.3619116288814107
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.02,-0.02,-0.023068523607704873
-0.712184862139622,-0.5564609685136649,-0.6636455232699889
-2.334085153070592,-2.2954157870323484,-2.2953492565616638
-3.954288295782739,-4.014411346720912,-3.971345261413262
-4.7905218365771916,-4.977148824992668,-4.9478033396287575
-5.440338421473913,-5.401886347280853,-5.408473971627272
-5.503805561470947,-5.595320447554899,-5.722127114871979
-4.648057564191189,-4.776934023206275,-4.698332123240237
-2.9231451339343564,-2.854707502388246,-2.570158410306044
-0.6820395013031304,-0.884880454264343,-0.9305847498399462
-0.029043193426210197,-0.025783546668920063,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.030217754910379712,0.0,0.0
-0.6056492782551999,-0.6480665740034791,-0.6019478768485051
-3.19694718569045,-3.222311582956782,-3.398418131755726
-5.854703572895064,-6.3094277321405015,-6.360431407564647
-8.382351502266804,-8.557845232254975,-8.531257362617108
-9.883568391032384,-9.99723669691218,-9.96876292623288
-10.322381702326188,-10.350597149564356,-10.377263047792061
-10.089204295679334,-9.81867872312383,-9.78964768443696
-8.866839389900832,-8.673700220505122,-8.780771971813127
-7.0547922515159724,-6.991330921082922,-6.515259698109921
-3.916573504052205,-4.013628913408656,-3.9725017148762958
-0.7710882889573413,-0.827876211771133,-0.8087338808338732
0.0,0.0,-0.02318353754850101
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.10155784649363644,-0.12470215314706366,-0.17121988074151107
-2.7883113187423234,-2.8529672846482583,-2.950450823494267
-6.358177475722207,-6.562317550862731,-7.130411418766142
-9.629509565200753,-10.226029117222742,-10.556325905613672
-12.044594785835494,-12.274643757724961,-12.357078228341074
-13.056164042610018,-13.04471164285562,-13.100591839255733
-13.108399832579098,-13.081360908756867,-13.03891606458628
-12.483189704345982,-12.446083534803531,-12.4677573393771
-11.46075603296058,-11.464642870595272,-11.217187673920495
-10.060522948905984,-9.69999111551799,-9.745280034450502
-7.4792688074519695,-7.305489544319699,-7.164844878317414
-3.6851430214211818,-3.791114754373096,-3.6044094362761614
-0.45957646894002024,-0.31317393083651646,-0.426499559941924
-0.020469858021290834,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.03601086551800728,0.0,0.0
-0.8809726209387779,-0.9218487360521536,-0.9923395609635861
-5.336502592694443,-5.4767464039426965,-6.1516730055082816
-9.709509202918193,-9.935396344097782,-10.250617448252221
-12.671655850243312,-12.865858241673443,-12.818535101187546
-14.013069558648377,-14.281098757607435,-14.402238430071812
-14.955553646990587,-14.945183273680628,-14.980155317769293
-14.943012031454858,-14.885676987403128,-14.856825912330827
-14.580189567967778,-14.412578804104433,-14.338982698505239
-13.49704352477031,-13.3912331519735,-13.248333746028202
-12.01617067316318,-11.834514730468115,-11.5587592423381
-10.09651061312486,-9.762122631422192,-9.960876434152736
-6.865126046244256,-6.50521183795777,-6.51569803735783
-2.2074584349636717,-2.1538432793802906,-2.1702479880386543
-0.08399201177419191,-0.09476522500791293,-0.0841223315979841
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.0591804,-0.05365794410410687,-0.1578185131960113
-1.8232926608158109,-1.9684349631507678,-2.2534629636347274
-6.398483625918603,-6.744245494449296,-7.4725805617266285
-11.308901790540805,-11.45788293592014,-12.020850526320631
-13.86758106452245,-14.14067495725872,-14.309487052696191
-15.764838684726616,-15.925991033540122,-15.880135082016656
-16.67181372686461,-16.628644516446045,-16.661682122277075
-16.55974146833458,-16.55131697069418,-16.503799107091695
-16.18874507283158,-16.09870572727562,-16.027676173082888
-15.510483576526372,-15.288618375715782,-15.261612173990734
-13.895575693736456,-13.65194648777244,-13.368190246957488
-11.60956194078028,-11.373972998136214,-10.946017562400339
-8.886075858802137,-8.377405332978316,-8.503245072791621
-4.814474013240856,-4.715375824739072,-4.637302899177311
-0.35981419363422323,-0.426422832207169,-0.3772332438816858
0.0,0.0,-0.020759620000000003
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.02038
-0.09783605613797802,-0.12953178213458605,-0.09778300948413343
-2.2125867640579346,-2.244704850103488,-3.1263845222367963
-7.046190439616793,-7.551591794358672,-8.397724114200853
-11.737705177231767,-11.83569844724455,-12.480953499035802
-14.318665767935526,-14.553911794798958,-14.848882785979972
-16.509739953572375,-16.651664499555714,-16.84135165224086
-17.374744353822145,-17.507244950664003,-17.53347842685846
-17.84073713182253,-17.813724796351185,-17.79598174649339
-17.656907124109733,-17.590962735004172,-17.476476775764105
-16.56261260676723,-16.419513622887717,-16.338753309999788
-15.462958829057527,-15.265248339818859,-15.149611775516007
-13.240126924986624,-12.902054520369376,-12.581386482951554
-10.40873239710983,-9.80354100637646,-9.539010861159461
-6.186219442426398,-5.833885040612919,-5.925442628756319
-0.949417806364455,-1.027829100291126,-0.914875789226074
-0.03998,-0.03998,-0.07914310038
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.07801184,-0.08024466702800001,-0.11114593475867618
-1.9582050540930294,-2.039575497868455,-2.8845272495000933
-6.922199832590422,-7.144343652451393,-7.722370730929763
-11.514128188053249,-11.761405666106308,-12.22666575261874
-14.2531345969551,-14.453324474234073,-14.744553123503142
-16.308322647117176,-16.39986915917121,-16.657895264172836
-17.461959259607315,-17.529463700037727,-17.67073747648687
-17.95942513793918,-18.057543416678538,-18.055832187096854
-18.028003358762817,-18.030868746602096,-17.964130782269283
-17.653641571493726,-17.603995351144928,-17.50039247450849
-16.155699018969926,-15.927553439712948,-15.725731780416085
-14.32075389883406,-13.851264455124246,-13.51387628997215
-11.397977254371423,-10.861133080040988,-10.610143077304638
-7.211089835902443,-6.470528520132508,-6.3713102522862926
-1.7134955085872532,-1.453404958571284,-1.399041749709525
-0.10991571680768497,-0.08024466702800001,-0.0994213387604
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.0795079152,-0.09869203022800001,-0.05956762
-1.4680426335379013,-1.4358724600251833,-1.4810276633029018
-6.180577861145608,-6.501189184597392,-6.81706312874616
-10.589461728331795,-10.908493594563986,-11.285476752782658
-13.292027865597944,-13.439096240635086,-13.760540253414444
-14.957136306450678,-15.332621957361894,-15.600371819317127
-16.798038288381534,-16.90109495074507,-16.998565962692933
-17.635185921269855,-17.709082474678954,-17.758977292656564
-17.83389199718205,-17.862719645634947,-17.856633771339084
-17.64285023504589,-17.575147634228603,-17.5209162739347
-16.386370297262605,-16.22496406761016,-16.13790915366671
-14.627084624416556,-14.253395542360973,-13.869012211471977
-11.772352620723337,-11.173239650853793,-10.71565926375281
