0,1,2
0.0,0.0,0.0
-17.157519525979986,-17.15726295302498,-17.15692919986119
-17.475336683310392,-17.230570488816564,-17.47742601190877
-17.68100654802113,-17.22787110765796,-17.68108937456147
-17.75796781570961,-17.135057719690938,-17.756333767982355
-17.25845327256492,-17.788079054851117,-17.786651061991645
-17.833714880635444,-17.834205421318888,-17.49220792474189
-17.843514595550694,-17.843107406391866,-17.29972273564127
-17.729887043953045,-17.7300802250329,-17.11370957536602
-17.528452727089526,-17.528674119818827,-16.88567194076634
-17.317987241653864,-17.317806592629772,-16.714934412348093
-17.04280016304778,-17.043508142830955,-16.37350704402362
-16.73770921928238,-16.740177757402417,-15.996772249406874
-16.415245874478572,-16.415276980503403,-16.179260766785465
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.6360297281663885,-1.3289195401750162,-1.3363745517902017
-17.41234443360309,-17.41273446912717,-17.415000087375436
-17.803934517189802,-17.505905967474174,-17.802321988805534
-17.95715984015135,-17.955783323920357,-17.423059354110936
-18.030463584308873,-17.58187567410101,-18.029033473532113
-18.134096273458358,-18.135820069311006,-17.614163219898614
-17.741761206411528,-18.117047454729597,-18.117865537918345
-18.039732782265478,-18.04318306327337,-18.041487629889797
-18.141398873399968,-18.141962144659068,-18.133459867169083
-18.124224486412544,-18.12461641860522,-18.117321719826627
-18.025601848388746,-18.02503594109388,-18.016268827652453
-17.80667191241893,-17.806210878282897,-17.80838521990205
-17.052736365468032,-17.057668729899586,-16.96718510515624
-16.28889427695618,-16.287608106241834,-15.580506777415515
-15.955607157229418,-15.959132465606778,-15.119911879924747
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-11.927407067904838,-11.866052014715438,-11.841088412400294
-17.661363164473304,-17.667188152491242,-17.66955339133443
-17.733013013655526,-18.03941839748004,-18.040487931477266
-17.753207997989563,-18.189089695324455,-18.187804478424646
-17.827550362604985,-18.34780848593006,-18.348051653652163
-17.889550473581036,-18.38192740531203,-18.382659413656892
-18.58603334360854,-18.589316614015615,-18.58480266891326
-19.098606266178745,-19.096288121699263,-19.097389567031147
-19.178424156971843,-19.1785917974895,-19.1782617898607
-19.17133455020754,-19.17121545857319,-19.17106848161458
-19.160927521832626,-19.158817891466548,-19.155498034294666
-19.09718889550837,-19.093686891981005,-19.093076015581246
-18.716670455418633,-18.713619316017017,-18.715143779331044
-17.573906559060706,-17.572010832110102,-17.401892597619497
-15.894494408964515,-15.894647718557776,-14.862874005023116
-15.49707171646757,-15.496968700446267,-14.595029928005049
