0,1,2
0.0,0.0,0.0
-10.346456630456862,-10.352807997752219,-10.438763745581342
-17.475336683310392,-17.37146627386726,-17.47742601190877
-17.68100654802113,-17.341651317788212,-17.68108937456147
-17.75796781570961,-17.534992425062697,-17.756333767982355
-17.491631895879504,-17.788079054851117,-17.786651061991645
-17.833714880635444,-17.834205421318888,-17.830666729267392
-17.843514595550694,-17.843107406391866,-17.634822427714866
-17.729887043953045,-17.7300802250329,-17.423272784463297
-17.528452727089526,-17.528674119818827,-17.08920197293389
-17.317987241653864,-17.317806592629772,-16.91901318772177
-17.04280016304778,-17.043508142830955,-16.57965520676226
-16.73770921928238,-16.740177757402417,-16.19454041618505
-16.415245874478572,-16.415276980503403,-16.185164951308305
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-17.32039289404649,-17.316736707688143,-17.3238115937798
-17.803934517189802,-17.558411680435757,-17.802321988805534
-17.95715984015135,-17.955783323920357,-17.630815139278525
-18.030463584308873,-17.913255725071203,-18.029033473532113
-18.134096273458358,-18.135820069311006,-18.1085309008249
-18.065033304579327,-18.117047454729597,-18.117865537918345
-18.00744900678268,-18.007261798963288,-17.94612532165819
-17.944537910950306,-17.9457626112993,-17.945592877067828
-17.918600543836995,-17.918841533601842,-17.918024073119447
-17.81659482040973,-17.81111612852906,-17.815167162141464
-17.526486058406622,-17.534413901396817,-17.540890532785607
-16.840212167296315,-16.839845607398566,-16.854979970023003
-16.28889427695618,-16.287608106241834,-15.757207626775797
-15.955607157229418,-15.959132465606778,-15.268217935172764
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.2823379639051486,-0.28282375574717106,-0.2876248970067563
-17.511364227971722,-17.576243259814348,-17.576869586796366
-17.744534530774708,-18.03941839748004,-18.040487931477266
-17.78755680647151,-18.189089695324455,-18.187804478424646
-18.29469850217937,-18.34780848593006,-18.348051653652163
-18.353561398519876,-18.361781830953955,-18.36118013942945
-18.481620779116117,-18.48659683832215,-18.48408244041096
-18.71576954986089,-18.715436586814874,-18.715214276017488
-18.850514208289894,-18.807104989503625,-18.849967412913053
-18.81271024233487,-18.812477131080996,-18.642536690971347
-18.719511912395053,-18.715235211316525,-18.40654131482057
-18.615115733494843,-18.61430391515695,-18.20363430505712
-18.093921664092626,-18.09553700645019,-18.09751733298212
-17.26177584267179,-17.263772422234855,-17.26162858590112
-15.894494408964515,-15.894647718557776,-14.976761134129475
-15.49707171646757,-15.496968700446267,-14.683371666235077
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-8.235924435336992,-8.148382798460045,-8.310197137998031
-17.730274536244526,-17.838373354267375,-17.839055774125963
-17.89753793887108,-18.246905491722266,-18.246104733816797
-18.315327417676222,-18.37620457480916,-18.376823539592063
-18.526935936437138,-18.56524645869631,-18.56469032540751
-18.733003396484996,-18.725343601254497,-18.735030592008467
-18.93461529344621,-18.93959665675431,-18.94081323962349
-19.021191203248875,-19.20580500255968,-19.20553437620168
-19.27883958891416,-19.146307224056894,-19.2792223684198
-19.28218377472973,-19.282259682637797,-19.040515261129645
-19.253078698351132,-19.255661953566868,-18.93352339818516
-19.12119400148471,-19.12132282975393,-18.78369038579458
-18.814106358614787,-18.815002777852623,-18.4317851946017
-18.52766187107453,-18.21204039998401,-18.529586596079422
-17.2911722591357,-17.308685333048373,-17.301804782651832
-15.506892721767885,-15.506342527476589,-15.395281846789365
-14.928414221118667,-14.92960224262194,-14.10253323466639
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-15.044130119986455,-15.04451709016868,-15.073981489637282
-17.8683837977182,-18.013496463660108,-18.01290301672729
-18.11719089460817,-18.434119637810944,-18.434963393618872
-18.574859570075375,-18.6229583900123,-18.62276867754363
-18.713530388930376,-18.709813993974727,-18.713763870881117
-18.936503850782135,-18.93604047292392,-18.934945419006933
-19.149648642860942,-19.321917201901673,-19.321791425314462
-19.358179335709238,-19.535521901160422,-19.53576619422724
-19.412389827653794,-19.714036562931767,-19.71407435216119
-19.719160476462942,-19.71905223451665,-19.30589908795497
-19.699238361564895,-19.699440400267868,-19.122036619445293
-19.665127954000912,-19.665203049636414,-18.953621399752965
-19.334697493114117,-19.33723734697942,-18.734910699590728
-19.099901680429138,-19.099818218380495,-18.463328094234825
-18.526161991950563,-18.5254796084327,-18.13799579328162
-17.117940197939166,-17.125518400843887,-17.075850139441986
-14.894499698593954,-14.896297285134901,-14.294894187315256
-14.311975766936992,-14.314687525049486,-13.4558727945953
0.0,0.0,0.0
0.0,0.0,0.0
-15.726280904466368,-15.773126955656418,-15.750768822046693
-17.980558513540043,-18.145564074526444,-18.14686296921681
-18.279895362277223,-18.58922180156142,-18.58892852548298
-18.787207003902395,-18.798080329447377,-18.798659890140136
-18.8407484751101,-18.862278744117763,-18.861579519004223
-19.077606888111966,-19.158574603190207,-19.157377449395973
-19.380899671085345,-19.488740126977458,-19.488364945034835
-19.52432002538141,-19.769683206138364,-19.769871105731145
-19.581215340247883,-19.789327166521904,-19.78916251296759
-19.771119665213224,-19.772320211166498,-19.772203102280645
-19.75261639445641,-19.752292866732038,-19.751115425549596
-19.71333769219126,-19.71256610564509,-19.535358923846548
-19.659795429044138,-19.193416182601283,-19.658820679499414
-19.524344689251365,-19.524775579953257,-18.753478834682088
-19.064849408560256,-19.066249398954408,-18.355169375249552
-18.339969777561322,-18.127066776331322,-18.33991987043155
-15.275928972858654,-15.283943066365989,-15.2897120807533
-14.157342292449831,-14.157114616016347,-13.104052125089826
-6.222207054892903,-6.3305291350627515,-6.294365663814116
0.0,0.0,0.0
-15.60538999792045,-15.614439496725725,-15.618042918177396
-17.908279192608568,-18.218948998144842,-18.219283897114597
-18.383779618705905,-18.701160525381294,-18.70060091281677
-18.895335007763958,-18.899361106622692,-18.899424685521822
-18.959729710259783,-18.982805347902094,-18.983225410496164
-19.16290043176929,-19.247240267631224,-19.244615446238715
-19.448520859170934,-19.514560018041525,-19.514589583179095
-19.575506660255762,-19.81885679317899,-19.818921025386338
-19.68340002131036,-19.848421642225457,-19.848461791802517
-19.882684055759942,-19.882593761979347,-19.882441596320877
-19.873771043136447,-19.87375066846223,-19.869178054742576
-19.79025774558892,-19.78943738443057,-19.789408492272365
-19.72278215526357,-19.722600751842318,-19.63017764167597
-19.641226879178415,-19.424904524530458,-19.641006358320947
-19.311336162500137,-19.307216895298943,-18.511673213820906
-18.62527555292949,-18.154349043288352,-18.628058212107046
-16.029376820625735,-15.992197632392916,-15.993114406385418
-14.072035102102037,-14.068732008234806,-13.005022250703707
-13.430046010144274,-13.430589170580221,-12.389542627609794
0.0,0.0,0.0
-13.984708422000741,-14.008731417268116,-13.991580498045224
-17.885978154042444,-18.186392723182173,-18.18787563693043
-18.153535543082718,-18.774692528906975,-18.77466774161432
-18.92160515339455,-18.94324801642813,-18.94363876620891
-19.028470915633356,-19.043696402566198,-19.043731033296112
-19.241614301859084,-19.274339462408168,-19.274815046261587
-19.477235330618736,-19.54686042263237,-19.546842513942067
-19.627762340484797,-19.81417261532334,-19.814245604258545
-19.72753292497222,-19.857938241663486,-19.8580802651006
-19.823652110716797,-19.891491592936696,-19.891428466721788
-19.89713876866679,-19.897132410230498,-19.861781169229562
-19.872252837541478,-19.872282298313234,-19.837447663324266
-19.773250584867945,-19.773297369540792,-19.773426762067942
-19.6845071155343,-19.684638863896087,-19.58691816983819
-19.57007593467258,-19.56882812695949,-19.104587127282674
-19.012984429537063,-19.011788009882846,-18.106775458665712
-17.064619220190277,-17.04343063459551,-17.041557247983977
-14.016268250398117,-14.011655628568532,-13.025402101285284
-13.087078890736299,-13.08730072941981,-11.593258372210746
0.0,0.0,0.0
-5.918936367040774,-5.853601484418038,-5.991799163973815
-17.75549773490955,-18.147971001684027,-18.152024268108786
-18.044436301824117,-18.739047140116643,-18.738469276892094
-18.574303919232488,-18.894949914235315,-18.895446584531296
-19.09451082233425,-19.091300782999387,-19.094713211757366
-19.20801071867586,-19.21198495809572,-19.21450992460197
-19.431828514766792,-19.497105852834302,-19.497327270011084
-19.556680284044386,-19.657065831763013,-19.658088987026925
-19.69908699471236,-19.855093993417157,-19.855141148306956
-19.78636877284782,-19.88478698674491,-19.88477764209561
-19.87575379874975,-19.875530505324807,-19.848781393944844
-19.85026533369572,-19.850266612960766,-19.802733846474947
-19.78640244556706,-19.786530738847063,-19.786139581035957
-19.680372006022996,-19.680577631200894,-19.643266485431713
-19.572726474807283,-19.574260007610082,-19.50622087167983
-19.03417617743103,-19.034525945774437,-18.30936104341004
-17.46486113926928,-17.46178949517821,-17.279142679106823
-13.663459754381158,-13.657390022602792,-13.120482335977341
-12.574712836978534,-12.57506687781983,-11.136867391384808
0.0,0.0,0.0
-0.14123424857219405,-0.07992653240098069,-0.1091947576670432
-17.7817534847784,-17.38187024255264,-17.78206405578672
-17.836663436697094,-18.299230287636796,-18.299892304138247
-18.20534513701559,-18.812384022798817,-18.812021753177593
-19.130540733469626,-19.11417952432226,-19.130675213754728
-19.21733436501342,-19.222362751478816,-19.22205051894073
-19.372895150242652,-19.368399821654464,-19.37258365928072
-19.500536528172173,-19.534838057708473,-19.535284804432074
-19.620677983466173,-19.677298840506804,-19.67721807158184
-19.689218994031826,-19.752186753630724,-19.752276720850773
-19.753293887754445,-19.776940980896292,-19.776831755907356
-19.782975904689987,-19.783619299447654,-19.78375734701231
-19.734863628287858,-19.73587674024439,-19.734891716540734
-19.657257501299473,-19.63243567634612,-19.657191274197388
-19.528979541807185,-19.527927330009003,-19.357792722430254
-18.95497733456964,-18.957515583246927,-18.129219478610693
-17.329077826191163,-17.336828894523563,-17.143915550598294
-13.167781491478545,-13.161409725560986,-13.105791411115804
-12.046280872732295,-12.048585342597594,-10.653346320725248
0.0,0.0,0.0
0.0,0.0,0.0
-13.879113272794564,-13.846795202245517,-13.88702351254876
-17.344007135412394,-17.929439352207734,-17.927499745352183
-17.919076310509872,-18.59035799726489,-18.58854295890566
-18.65939838687853,-18.89907148640929,-18.898899619882314
-19.095142840902803,-19.242963759170376,-19.242654997839757
-19.313327170419008,-19.291096222468465,-19.315059601049953
-19.4017931882182,-19.40559648077045,-19.40563125694188
-19.521609127799692,-19.53891588163126,-19.53902120336663
-19.589413610049604,-19.591459671306414,-19.59066290464391
-19.62465140307938,-19.623456316514005,-19.624058114616076
-19.64583611106352,-19.645949961528974,-19.64556158645734
-19.636420483557487,-19.63669381285516,-19.636343154426058
-19.59248557802302,-19.59291465178892,-19.354759710036056
-19.395521634847423,-19.393852805438094,-19.065315038749194
-18.777680929873462,-18.780805271595458,-17.957718280783237
-16.893833792003207,-16.90135102544913,-16.884775464963273
-12.640733635438112,-12.604353764526085,-12.56595826204394
-11.307553149548255,-11.315227738221632,-9.689475732982311
0.0,0.0,0.0
0.0,0.0,0.0
-0.18199838241108449,-0.20998201696472435,0.0
-16.696387598342262,-16.760271151999966,-16.755315583487
-17.481818769294517,-17.984894925311213,-17.97934637296924
-17.96882035099228,-18.622402429690208,-18.62504736146006
