0,1,2
0.0,0.0,0.0
-12.16772620859918,-12.070005723736633,-12.132614702317358
-17.475336683310392,-17.1557967699421,-17.47742601190877
-17.68100654802113,-17.138820332160627,-17.68108937456147
-17.75796781570961,-17.316703128655615,-17.756333767982355
-17.306688850307008,-17.788079054851117,-17.786651061991645
-17.833714880635444,-17.834205421318888,-17.52420130351598
-17.843514595550694,-17.843107406391866,-17.325052072210866
-17.729887043953045,-17.7300802250329,-17.163082160023745
-17.528452727089526,-17.528674119818827,-16.89806985031365
-17.317987241653864,-17.317806592629772,-16.72328513628389
-17.04280016304778,-17.043508142830955,-16.379953042811497
-16.73770921928238,-16.740177757402417,-16.00111303776851
-16.415245874478572,-16.415276980503403,-16.179260766785465
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-16.324648862291767,-17.402989772213562,-17.40581471026569
-17.803934517189802,-17.35692005347355,-17.802321988805534
-17.95715984015135,-17.955783323920357,-17.553400891421564
-18.030463584308873,-17.656218728222818,-18.029033473532113
-18.134096273458358,-18.135820069311006,-17.725612586404676
-17.89140637008684,-18.117047454729597,-18.117865537918345
-18.039732782265478,-18.04318306327337,-18.041487629889797
-18.141398873399968,-18.141962144659068,-18.133459867169083
-18.124224486412544,-18.12461641860522,-18.117321719826627
-18.025601848388746,-18.02503594109388,-18.016268827652453
-17.80667191241893,-17.806210878282897,-17.80838521990205
-17.052736365468032,-17.057668729899586,-16.96718510515624
-16.28889427695618,-16.287608106241834,-15.583772903057689
-15.955607157229418,-15.959132465606778,-15.124585417011101
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.9332105717204047,-0.9526379140444876,-0.96477457851214
-16.812270035259992,-17.667188152491242,-17.66620024615617
-17.6914624501297,-18.03941839748004,-18.040487931477266
-17.866175752293486,-18.189089695324455,-18.187804478424646
-17.920327658870985,-18.34780848593006,-18.348051653652163
-18.108934059159235,-18.38192740531203,-18.382659413656892
-18.58603334360854,-18.589316614015615,-18.58480266891326
-18.994883005473802,-18.995042470362588,-18.995392138728786
-18.982474942400447,-18.982103609075676,-18.98083106454726
-18.89287647152563,-18.891392781474273,-18.89260253291743
-18.79440143020029,-18.793180392828738,-18.79493351628999
-18.69276776712855,-18.694172741814832,-18.693134786650088
-18.542543755089092,-18.54343381616515,-18.543753055274713
-17.573906559060706,-17.572010832110102,-17.401892597619497
-15.894494408964515,-15.894647718557776,-14.87259989576671
-15.49707171646757,-15.496968700446267,-14.62160202168576
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-9.137479239961273,-9.113030639457087,-9.21200192600131
-17.188617663471188,-17.931556995564854,-17.93115778615837
-17.876729491393892,-18.246905491722266,-18.246104733816797
-18.120361840329288,-18.37620457480916,-18.376823539592063
-18.159727693604573,-18.56524645869631,-18.56469032540751
-18.802571824414976,-18.860009191679868,-18.86035630759197
-19.182715088078087,-19.182455579752354,-19.182319949680554
-19.15208801777043,-19.20580500255968,-19.20553437620168
-19.315897624169455,-19.31639301566917,-19.147653610863337
-19.28218377472973,-19.282259682637797,-19.067283805400617
-19.253078698351132,-19.255661953566868,-18.9420427986648
-19.12119400148471,-19.12132282975393,-18.801598000620324
-18.840669328398633,-18.621108721739958,-18.842654560408874
-18.562063511541556,-18.56134327084601,-18.418174767310152
-17.544928968072686,-17.53302944528531,-17.53368555585389
-15.8044596032753,-15.804918686570943,-15.27729167820531
-14.928414221118667,-14.92960224262194,-14.040519291315603
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-14.432311587317088,-15.435144069452214,-15.421062506606015
-17.56347013887499,-18.14015577980005,-18.141224908530056
