0,1,2
0.0,0.0,0.0
-8.928881942782583,-8.772361339432218,-8.873944541798194
-17.475336683310392,-17.302665211246996,-17.47742601190877
-17.68100654802113,-17.334303408571923,-17.68108937456147
-17.75796781570961,-17.3227627384937,-17.756333767982355
-17.61166676380812,-17.788079054851117,-17.786651061991645
-17.768961788148022,-17.817482853251178,-17.817586030919042
-17.843514595550694,-17.843107406391866,-17.678142553190476
-17.729887043953045,-17.7300802250329,-17.423524847375536
-17.528452727089526,-17.528674119818827,-17.16503336067752
-17.317987241653864,-17.317806592629772,-16.878945269325996
-17.04280016304778,-17.043508142830955,-16.558277373821632
-16.73770921928238,-16.740177757402417,-16.231930487079854
-16.415245874478572,-16.415276980503403,-16.2248012381391
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-16.924778536179595,-16.913758911534575,-16.918551391003813
-17.803934517189802,-17.58069632993822,-17.802321988805534
-17.95715984015135,-17.955783323920357,-17.60959532873941
-18.030463584308873,-17.88911266247449,-18.029033473532113
-18.093912852516826,-18.054157099546945,-18.094107810443155
-17.97428660720716,-18.117047454729597,-18.117865537918345
-18.00744900678268,-18.007261798963288,-17.774320447878377
-17.854591791464788,-17.854151290190817,-17.547099471505224
-17.649400659076043,-17.648638965608068,-17.254627392315914
-17.466498349116076,-17.460078252035032,-16.756671903285472
-17.19108918882178,-17.19529866066992,-16.43492637970053
-16.840212167296315,-16.839845607398566,-16.203338154281962
-16.28889427695618,-16.287608106241834,-15.751407934340504
-15.955607157229418,-15.959132465606778,-15.411136945656557
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.2823379639051486,-0.28282375574717106,-0.2876248970067563
-17.545086007124326,-17.546382975396305,-17.545037112060097
-17.78150869795621,-18.03941839748004,-18.040487931477266
-17.785833500711615,-18.189089695324455,-18.187804478424646
-18.260042621670838,-18.263877033478526,-18.263708269206923
-18.340236504869246,-18.331398288951803,-18.34109880889505
-18.25307002574712,-18.310102036731607,-18.309864249965944
-18.45303746302635,-18.45563574832028,-18.37629522094649
-18.721828249104313,-18.72282052175159,-18.71832060345687
-18.741101206334417,-18.740566566212596,-18.74093517073998
-18.719511912395053,-18.715235211316525,-18.7130201961013
-18.579478504326755,-18.57880327540933,-18.468799941345246
-17.806576192041952,-17.042960484726297,-17.81071006942117
-16.559657319466275,-16.55886875568938,-15.566443072991907
-15.894494408964515,-15.894647718557776,-15.315877435596345
-15.49707171646757,-15.496968700446267,-14.845836023655032
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-7.21055258733289,-7.129103276654561,-7.321917486867309
-17.731283354281654,-17.731009684813134,-17.733269418827543
-17.932900267075322,-18.246905491722266,-18.246104733816797
-18.19008463631706,-18.37620457480916,-18.376823539592063
-18.509929533649572,-18.50848502891264,-18.508946958230894
-18.553721732611308,-18.548526402655447,-18.554080173723897
-18.740627309002537,-18.86566353448432,-18.864197395949777
-19.155886916511065,-19.157784242010923,-19.15696715073935
-19.250260776318164,-19.2508473029045,-19.250165135760252
-19.266491980271788,-19.267016808160196,-19.2667370301349
-19.251582611992507,-19.255661953566868,-19.252297547835184
-19.06018323216075,-19.0556261623148,-19.053979979069197
-18.77104618355111,-18.775327541118262,-18.774007572264853
-18.52766187107453,-18.283386651513943,-18.529586596079422
-16.311229772269254,-16.311391788791163,-15.246445574983783
-15.506892721767885,-15.506342527476589,-14.788820255295255
-14.928414221118667,-14.92960224262194,-14.248991988669388
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-12.607374754600455,-12.657755347766049,-12.559398993718107
-17.916666638715252,-17.918452683521295,-17.9181112901462
-18.123941639892887,-18.434119637810944,-18.434963393618872
-18.584624060699586,-18.587012986062273,-18.585672700667555
-18.679372177850794,-18.678520915967468,-18.678757019099933
-18.645164763473513,-18.931016680516716,-18.934945419006933
-19.251201369760658,-19.251550629723518,-19.249795630434306
-19.526914443532863,-19.529123090942523,-19.528272481164265
-19.624791126339804,-19.624721756590873,-19.62455464993606
-19.61581675072431,-19.61555126847132,-19.61556351523353
-19.602314583705624,-19.602754510703523,-19.602025551022685
-19.578158229436987,-19.578465329651422,-19.576589083757305
-19.327923896951653,-19.33069667135956,-19.32918063471813
-19.085386832580664,-19.089300569986406,-19.087627912483967
-18.526161991950563,-18.5254796084327,-18.402800354682896
-15.921553249847557,-15.934978159753124,-14.537069180252013
-14.894499698593954,-14.896297285134901,-14.042009074558267
-14.311975766936992,-14.314687525049486,-13.641433431832198
0.0,0.0,0.0
0.0,0.0,0.0
-14.41079886511438,-14.508060098461566,-14.486302537801917
-18.062309319811796,-18.062379530980962,-18.064020010427562
-18.28900099339966,-18.58922180156142,-18.58892852548298
-18.73272286195915,-18.732626515566224,-18.73167121279331
-18.83386644996274,-18.835852358059675,-18.83527808363508
-18.91204829927202,-19.158574603190207,-19.157377449395973
-19.475067164077913,-19.476509034817386,-19.477573213533688
-19.701704775912436,-19.702333927526244,-19.70274894221543
-19.74778180151417,-19.747813064677533,-19.746643753133128
-19.74867481057481,-19.748754488471306,-19.74830470046536
-19.72362827062741,-19.72340833083801,-19.72240417611841
-19.66155544180933,-19.662178816648453,-19.662576409768633
-19.609887948603284,-19.609496304512067,-19.60843432498092
-19.415045369717753,-19.41340315199439,-19.415565021500242
-19.064849408560256,-19.066249398954408,-19.064521504452244
-18.339969777561322,-18.30043540806958,-18.33991987043155
-15.005648827224803,-13.865819527644254,-15.006508488362487
-14.157342292449831,-14.157114616016347,-13.36584032640989
-5.943726012816222,-6.053772584704099,-6.018403611933174
0.0,0.0,0.0
-13.784316815709671,-13.774437033317643,-13.771987125423822
-18.12919352482476,-18.129779918245955,-18.129416959680082
-18.398185981852095,-18.701160525381294,-18.70060091281677
-18.832308244294943,-18.83322424005096,-18.832258043975266
-18.939962022557637,-18.94126763474626,-18.941079296643228
-19.142723008569195,-19.247240267631224,-19.244615446238715
-19.47737331567915,-19.50501018892421,-19.505223083900145
-19.75754112820079,-19.75935232734809,-19.75906092971298
-19.82471127092384,-19.823313185992813,-19.824647565596308
-19.821005340999108,-19.863533276616465,-19.863535987070332
-19.85192870220734,-19.851942973044068,-19.721980631255303
-19.727388478812568,-19.72873905636412,-19.726925164657416
-19.69282878203579,-19.69317854027567,-19.69278146908364
-19.605751142532398,-19.604756869149856,-19.605027128945007
-19.242829903924193,-19.244740827211874,-19.244245316845827
-18.62527555292949,-18.622541905648863,-18.628058212107046
-15.395285870663278,-15.338658661922317,-14.938661978268364
-14.072035102102037,-14.068732008234806,-13.061643426145169
