0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
-1.0938507249467744,-0.7842130715906241,-1.1239556432253583
-12.085853851779902,-12.070375564665763,-12.03565029359112
-14.459812401904585,-14.469035241122087,-14.482070666461832
-14.710236266754938,-14.71185908565375,-14.714713086366746
-14.689305347725869,-14.695212358141418,-14.695985527279012
-14.579686986184576,-14.582945512819814,-14.577521693216855
-14.462855254510568,-14.459031788512455,-14.464331287171465
-14.54366323623182,-14.540971405176291,-14.54050757700887
-14.446862330272442,-14.444785963225428,-14.430604834201127
-13.947755910929978,-13.912457965427283,-13.793978914630474
-13.415246321181732,-13.368776498450341,-13.008566749239048
-11.23332361217523,-11.24712796000904,-11.29951037810342
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-4.874494755533936,-4.711762483694003,-4.854013852537026
-12.940289125816026,-13.049448815475262,-13.084538839046898
-14.730654933779592,-14.73579499304368,-14.73207213182895
-14.867302731428433,-14.866136188280352,-14.882522761415164
-15.01052535789965,-15.014969459150167,-15.008015798820274
-15.189042974575303,-15.185147971584081,-15.183934366284305
-15.13401703692244,-15.130424105738037,-15.13104957843072
-14.969813320011093,-14.965088035021518,-14.967879033209345
-14.699907542605187,-14.691204417446826,-14.68077826507744
-14.176890581772406,-14.157308287087126,-14.14905246480195
-13.508988118927451,-13.498045183512573,-13.483624716276985
-13.00254312345853,-12.976804005216986,-12.957515983633924
-12.348452041806683,-12.335294687935775,-12.329796315425272
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.1136853848317507,-0.991332465407189,-1.1108535440710412
-9.244746863827862,-9.30503346127098,-9.321387632019986
-13.84046361083009,-13.818512289555523,-13.915251337228835
-14.900846105627787,-14.897287107619992,-14.904979948003266
-15.386950095631517,-15.424672708010842,-15.431759763414973
-15.796041856246832,-15.787386378502386,-15.796500791470688
-15.924778529818077,-15.940453811050519,-15.947271979333728
-15.949140580670822,-15.953277833113138,-15.940483167994332
-15.819575732277176,-15.815516003775135,-15.819423817540144
-15.50750232026541,-15.497409417960384,-15.516332429933119
-15.109696032659201,-15.053912916178621,-15.084319937547091
-14.447847871348808,-14.441130108945828,-14.425523173231351
-13.506263313689805,-13.505250394916878,-13.486939131199176
-12.329037011150954,-12.245951099377496,-12.241844075565433
-11.686632023409521,-11.675398492164598,-11.681318686390876
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-3.685185630138186,-3.6967791743474803,-3.753505387539371
-11.235371186631584,-11.309399665798209,-11.274968166391691
-14.101476716730932,-14.103083775211882,-14.108279494098023
-15.33677788365861,-15.402093816767218,-15.437606100883048
-16.110344691130177,-16.107304570709317,-16.119999991658236
-16.523172701212058,-16.53728650780116,-16.537595054141278
-16.87796526153061,-16.9118652635915,-16.912060319929378
-16.968383820625284,-16.981413806018274,-16.921612861623018
-16.843960472390354,-16.81953128876421,-16.73220563043405
-16.53579931285315,-16.522157574493995,-16.433886593043987
-16.0910853539735,-16.09829497337536,-16.08659674305204
-15.487954147771726,-15.476632629946339,-15.419487160791572
-14.505891238441151,-14.461375193318233,-14.496604000890013
-13.327489854569285,-13.337624948767724,-13.351517638116055
-11.737872395819098,-11.668187426839701,-11.639178949714093
-10.70801719491502,-10.71426860042673,-10.717666275440505
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.05525565296048788,0.0,0.0
-5.685059630731959,-6.008738534933944,-6.105824631082002
-12.229904494595955,-12.180143280150798,-12.220580626336783
-14.472201789059081,-14.459692541393002,-14.476683541074971
-16.040020192018154,-16.037339546360023,-16.069141091582424
-16.67465403067436,-16.687934165360222,-16.690973387618723
-17.201749846055634,-17.23627330168035,-17.26481779658306
-17.48027685740147,-17.495414382034358,-17.52854582203378
-17.69652119492157,-17.76638007792176,-17.753371643569384
-17.70628582762796,-17.715013638859826,-17.69827053768068
-17.50619441230775,-17.507456676716757,-17.507552019342825
-17.096005707744386,-17.082506949214327,-16.8979449038881
-16.382288038251453,-16.296784683284965,-16.07348973725001
-15.606143060246234,-15.551756819889619,-15.530170070462095
-14.41396514718665,-14.448066252641409,-14.379839053025465
-12.741217025778043,-12.734795257433653,-12.730062533989557
-11.386879003398008,-11.345411347028305,-10.911588269917603
-3.2763204661910637,-3.2914148817874778,-3.1755381152553297
0.0,0.0,0.0
0.0,0.0,0.0
-0.09643838645630937,-0.2179923877974649,-0.025699579262638435
-6.8163680000994615,-6.80384968330768,-8.020365731287376
-12.452069080500989,-12.494103473964824,-12.465637826086745
-14.781307468581641,-14.786224201875177,-14.88091502779761
-16.36577956062613,-16.37067201407733,-16.409610698587286
-17.13852813251255,-17.139633533053367,-17.18664815495512
-17.634083452620544,-17.633019783779343,-17.676795919164494
-18.197366293870356,-18.251726079444193,-18.30920230290877
-18.608735757309148,-18.60426394940799,-18.605310622071507
-18.543761519537963,-18.50517481972002,-18.523423152087187
-18.396922076255834,-18.33374738702339,-18.311496207285334
-18.104202865964638,-18.07580545158025,-18.02838441918922
-17.52245069818476,-17.52587032980721,-17.47395946182413
-16.514854198545002,-16.322048570446217,-16.041602787909078
-15.368608115859185,-15.21450144069457,-15.136945456657125
-13.90906213206225,-13.86381675076904,-13.904472419786641
-11.56887134967193,-11.498040239174545,-11.431773829648849
-10.545180832598387,-10.541788714067104,-10.538788955355287
0.0,0.0,0.0
0.0,0.0,0.0
-0.13452378112285412,-0.3258014249970501,-0.48457137262444716
-7.099983647687114,-7.099977866761375,-7.765190604050705
-12.382341790582775,-12.424690068581507,-12.463656309912661
-14.627281454317174,-14.76027888529532,-14.943417233574369
-16.574593371347287,-16.577333194209345,-16.601567876813398
-17.35611032327756,-17.372217114490613,-17.40008403635604
-17.87856690536861,-17.9010397406429,-17.976979924943382
-18.582157003376523,-18.59952687062222,-18.64998285935551
-18.89287525132526,-18.943429987070704,-18.967338660608647
-19.142593129338824,-19.13465374770408,-19.113013575529386
-19.070005172723306,-19.022293520209644,-19.01291424450968
-18.473815247192988,-18.40494496786797,-18.39747346507818
-18.13829698507544,-18.099605860467047,-18.036143995216335
-17.394765559552095,-17.366548857579986,-17.341660918700107
-16.139657584492753,-15.982551387133814,-15.642896684488388
-14.64662177585982,-14.559102393300149,-14.357236488039863
-12.481506865166423,-12.443859099961937,-12.432867001607221
-10.59982384435945,-10.625434919723615,-10.539083587608745
-0.5087554746642798,-0.18803762191616588,-0.1784493986196124
0.0,0.0,0.0
-0.08165910636002932,-0.08583673327952639,-0.11349711433542956
-6.951935856386919,-7.009805938388182,-7.14885983420153
-12.035014749866786,-12.053030214608276,-12.07193578303659
-14.03351043700023,-14.448756025521673,-14.55907809483052
-16.471161130823358,-16.421746358428916,-16.48777901237879
-17.36286383887771,-17.39494810687294,-17.40811191719693
-17.980786337654024,-18.009852550325736,-18.02184747700824
-18.515758546718313,-18.542877616756115,-18.666375167708274
-18.963401208124576,-19.00009407831416,-19.02883039218787
-19.250730960514662,-19.25399035480673,-19.252995649113064
-19.185157815381803,-19.174341594352022,-19.136349197601547
-19.008902849039984,-18.98024492179802,-18.96370001999282
-18.35728252019534,-18.30550027099205,-18.27661669333036
-17.869494427979376,-17.865477024892634,-17.849642083836443
-16.641902521100956,-16.494711303329787,-16.200811494787146
-15.009679271783508,-14.952292075199251,-14.83227843772825
-13.211888714171495,-12.933953231945493,-12.898474703960522
-10.701469486374338,-10.589890686310344,-10.171506332367462
-3.0024949440605706,-2.278500277756509,-2.251748436025873
0.0,0.0,0.0
-0.02040793822500624,0.0,0.0
-5.957638272710842,-5.932434364063531,-5.967211308975646
-11.188656660539863,-11.18729198945841,-11.253003111870955
