0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
-0.027781016461665486,0.0,0.0
-5.193922547404824,-5.113600355766807,-5.2755853180244365
-11.964517538549595,-11.91990928584608,-11.94175937490573
-12.823064431227563,-12.82619163821754,-12.82963312872139
-12.9944265278235,-12.99536648227774,-13.007576930879686
-12.994405362688829,-12.996253503376034,-12.97698340231971
-12.93232827401083,-12.926111301577055,-12.92769217305894
-12.760406604235513,-12.757513797813576,-12.757029267797073
-12.44122836308597,-12.45554392642947,-12.449836159994238
-11.706594831731136,-11.690552093987,-11.72826582413045
-11.048810946549711,-10.975963229424789,-10.733354626842113
-7.0575591701710465,-7.041601279538958,-7.021691147753885
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.8209899486471703,-1.0313047987355084,-0.8293839416951616
-7.940824290734867,-8.154656277051062,-8.694342082877144
-12.252284463577883,-12.266537471514633,-12.266518417049529
-13.234772324933726,-13.223323546024488,-13.22074955743987
-13.624662429297747,-13.64346937469081,-13.641515114639866
-13.818708464565024,-13.806119831516611,-13.803205404323226
-13.764709016691542,-13.772002267377514,-13.769419986548163
-13.52291785620355,-13.510677575816853,-13.534645185912733
-13.040445983656351,-13.075429967332717,-13.02292462368871
-12.488022832473106,-12.491642854163931,-12.488138306715783
-11.560483469747977,-11.557789548178585,-11.56778555451838
-10.733343890510856,-10.633848114234059,-10.623167077240756
-9.683199682654056,-9.6718342355281,-9.679793080811283
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.037067176449984106
-4.716404321460182,-4.689326923245992,-5.026951413664803
-9.938324789023934,-9.975099746305842,-10.227532437653757
-12.915989135328905,-12.888891677603736,-12.90006351897356
-14.062901124075593,-14.0793750186924,-14.070267245711063
-14.621901078369113,-14.656219213989703,-14.671798919781606
-14.924390448623798,-14.899390607120049,-14.950820870397198
-14.977522694792581,-14.984802532245164,-14.968911021546782
-14.787639448809388,-14.771676144652103,-14.786528735808618
-14.471133018476426,-14.464704512829446,-14.454539065600278
-13.895443708785422,-13.916137676875378,-13.866725974881343
-13.047116621901623,-13.04066862269788,-12.96388970270438
-11.672015114750234,-11.671054700044927,-11.602527978726362
-9.90711277973432,-9.893099129830185,-9.917834036319265
-8.940001288912729,-8.916770223935933,-8.931694641860974
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.7675394530817545,-0.5152044370251067,-0.6286478397487272
-7.1388193253301155,-7.2965101691605,-7.325708227693248
-11.18464384031246,-11.31904311659124,-11.360052883534912
-13.795200494671176,-13.77779644800437,-13.787117880216636
-15.005635313011158,-15.034052092657985,-15.015977964856384
-15.597751020584097,-15.599201966967444,-15.611605707190158
-15.957050498218463,-15.983498202115703,-15.975967178855718
-16.161785556843625,-16.15872891916228,-16.194681098641084
-16.153582595880163,-16.164723090287755,-16.150318894334788
-15.86091300228156,-15.816567779174713,-15.792673781493134
-15.175465286079731,-15.178574578057459,-15.086928249577648
-14.276070300932636,-14.253591803557931,-14.241979731011405
-13.308299298566068,-13.285253004338362,-13.24525828141738
-11.58551135639567,-11.670979164211722,-11.532404682066923
-9.434312889604925,-9.41677170426414,-9.21402577573352
-7.114335898760584,-7.09345804603245,-7.089185656054483
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.05525565296048788,0.0,0.0
-2.5159598026392667,-2.5142598882636134,-2.6088154593239232
-8.617002596325783,-8.641588696932093,-8.812429327783763
-11.79915710365966,-11.722525745868456,-12.002975153599204
-14.420092551965448,-14.500492564819682,-14.601759963820259
-15.762193155096176,-15.834155554245132,-15.865436789115702
-16.404314600204856,-16.506545706220688,-16.501795647897776
-16.978903138996365,-17.005986583150754,-17.02361410502519
-17.236847554516917,-17.1963464174925,-17.240242017270056
-17.254318931996195,-17.25819672206584,-17.265066418783544
-17.045469633371074,-17.050777937061298,-17.01825337826689
-16.491708090147405,-16.443741974112374,-16.412031785695916
-15.820262636159017,-15.748933660276379,-15.630481446516315
-14.670606128744991,-14.475792898769427,-14.138190080310777
-13.298075784104531,-13.298092428758547,-13.275067095070742
-11.3281304536798,-11.208583441900359,-11.099246089580925
-9.116103755893349,-8.918401672006656,-8.789439485819653
-1.146028502361223,-1.1534891327697179,-1.0509663978853059
0.0,0.0,0.0
0.0,0.0,0.0
-0.02,0.0,-0.025699579262638435
-3.872103831556273,-4.075892468420808,-4.342863990551966
-9.183520748211683,-9.175033407802134,-9.56748264292555
-12.349754362548198,-12.561100436022494,-12.789673461856532
-14.936148440072264,-15.088448956589636,-15.053427404391837
-16.273471059894444,-16.310048033568854,-16.338526600495562
-17.06199847971049,-17.08598562848544,-17.185952599276582
-17.73788526436516,-17.83235930985196,-17.81831883985503
-18.227042806908266,-18.2223255476621,-18.222367346243832
-18.16539484863564,-18.164238854479475,-18.161447835104596
-18.044483520545842,-17.994042820856045,-17.962585715746858
-17.68580703860205,-17.678267445642334,-17.567430910985994
-16.786536812854713,-16.769454118135606,-16.58099482435558
-15.925408684555446,-15.70986026494499,-15.58304118502474
-14.277817765220478,-14.152762603853823,-13.841214542604549
-12.653682735825678,-12.568676317045197,-12.439553751565489
-10.00753783239691,-9.936525766087717,-9.788976443153041
-7.68799440710147,-7.6993001077612915,-7.700548688199653
0.0,0.0,0.0
0.0,0.0,0.0
-0.058808,-0.07739120500343656,0.0
-3.7876824874814257,-3.801598919403723,-3.9052408143230712
-9.417030679958634,-9.417515341409299,-9.451501080231033
-12.566390149555465,-12.669799556023861,-12.900452705530236
-15.070234571039402,-15.217098605526585,-15.445459113770903
-16.521781175848528,-16.522686206126558,-16.556892668438127
-17.293540851501955,-17.417707133153428,-17.50925127801626
-18.086252330478445,-18.16600852133591,-18.269300509409167
-18.62170345867745,-18.627525488856275,-18.664263876295124
-18.9075274844881,-18.911093118629545,-18.905673924511397
-18.849566342858274,-18.796326923130113,-18.825735172428594
-18.12674242763219,-18.03726127748514,-18.013902963488782
-17.662756330006882,-17.574281556891567,-17.562516244067005
-16.723285350827467,-16.488432690204874,-16.345650092668773
-15.346549393991957,-15.205901985667985,-15.002396420072225
-13.548958620962923,-13.494972616286717,-13.445817543013106
-11.248348500893371,-11.17700545163099,-10.777476131028108
-8.253097847469109,-8.297267332861843,-7.937874807977409
-0.31055656069275916,-0.02448364202685399,-0.0266297038555093
0.0,0.0,0.0
0.0,0.0,0.0
-3.2765721848814993,-3.3008345251255826,-3.510316182837704
-8.669381878783057,-8.893342865297898,-9.398925643793884
-12.11296027011107,-12.373851325380382,-12.482746226037259
-14.6599161294418,-14.976269198357517,-15.031631434364579
-16.373131876063606,-16.38163166470681,-16.469615946885682
-17.260120715191793,-17.39289322955439,-17.460477904332162
-18.163946555221667,-18.18387050069162,-18.27945120833458
-18.654867266832994,-18.663003900689034,-18.741584133247482
-18.92043575344075,-18.9826496403513,-18.995011022649166
-19.028107040703247,-19.023771610620425,-19.01629589143417
-18.864340601557018,-18.85078551693694,-18.777621807339322
-17.909174041701974,-17.839276021626784,-17.766063703154057
-17.29394442350505,-17.208917970075795,-17.171803025767804
-15.942071369293815,-15.743337170760197,-15.642439817669919
-14.00534782059914,-13.838765114967904,-13.833893558454465
-11.806842907333456,-11.712324938211308,-11.564840989609523
-8.630902073757916,-8.403455407349032,-8.076567826421227
-1.1055101668190213,-0.6188563960898708,-0.6023243170649378
0.0,0.0,0.0
0.0,0.0,0.0
-1.7410306807475047,-1.7139119953008717,-1.762074578499805
-8.045342199487377,-8.345390670300883,-8.413515154483168
-11.305885443653613,-11.545048702535011,-11.697759691187102
-14.008713916245803,-14.019980720605876,-14.088350837409866
